Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Category,Item_Visibility_MeanRatio
FDB23,12.857645184135976,Regular,0.005561538,Starchy Foods,224.0062,OUT027,1985,Medium,Tier 3,Supermarket Type3,3837.0054,40,Food,1.0375362046171959
DRH49,19.7,Low Fat,0.024635077,Soft Drinks,84.1592,OUT013,1987,High,Tier 3,Supermarket Type1,1073.2696,38,Drinks,0.8406766803339474
FDI40,11.5,Regular,0.126313413,Frozen Foods,100.6358,OUT017,2007,Small,Tier 2,Supermarket Type1,2010.716,18,Food,1.0033349074248508
FDR37,16.5,Regular,0.066383907,Breakfast,180.4292,OUT045,2002,Small,Tier 2,Supermarket Type1,2189.1504,23,Food,0.9143170734408204
FDS16,15.15,Regular,0.066279832,Frozen Foods,147.876,OUT049,1999,Medium,Tier 1,Supermarket Type1,4540.756,26,Food,1.166091694740428
FDT15,12.15,Regular,0.042681522,Meat,184.295,OUT046,1997,Small,Tier 1,Supermarket Type1,2014.045,28,Food,0.7775694005769104
FDL32,15.7,Regular,0.0,Fruits and Vegetables,112.4544,OUT013,1987,High,Tier 3,Supermarket Type1,1230.3984,38,Food,0.0
FDB39,11.6,Low Fat,0.038736838,Dairy,55.8272,OUT017,2007,Small,Tier 2,Supermarket Type1,1454.1072,18,Food,0.8729775977601416
FDX40,12.85,Low Fat,0.098910759,Frozen Foods,37.6164,OUT013,1987,High,Tier 3,Supermarket Type1,308.9312,38,Food,0.9411501967146768
DRD13,15.0,Low Fat,0.049178998,Soft Drinks,65.6168,OUT045,2002,Small,Tier 2,Supermarket Type1,639.168,23,Drinks,1.0009628699525952
FDZ43,11.0,Regular,0.057011062,Fruits and Vegetables,241.9512,OUT013,1987,High,Tier 3,Supermarket Type1,2908.2144,38,Food,0.9995256926054548
DRM59,5.88,Low Fat,0.003589104,Hard Drinks,155.5998,OUT013,1987,High,Tier 3,Supermarket Type1,1691.7978,38,Drinks,0.901484451377764
NCZ18,7.825,Low Fat,0.0,Household,253.4698,OUT017,2007,Small,Tier 2,Supermarket Type1,6849.0846,18,Non-Consumable,0.0
FDH52,12.857645184135976,Regular,0.043690499,Frozen Foods,60.2194,OUT027,1985,Medium,Tier 3,Supermarket Type3,1733.7432,40,Food,0.7957684483666314
FDM25,10.695,Regular,0.10154201,Breakfast,173.7712,OUT010,1998,Small,Tier 3,Grocery Store,175.7712,27,Food,1.5039352440084903
NCP05,12.857645184135976,Low Fat,0.025164132,Health and Hygiene,152.6024,OUT027,1985,Medium,Tier 3,Supermarket Type3,6072.096,40,Non-Consumable,1.192523988614498
FDY38,13.6,Regular,0.119077255,Dairy,231.23,OUT013,1987,High,Tier 3,Supermarket Type1,2330.3,38,Food,0.867441926935451
FDO37,8.06,Low Fat,0.021497594,Breakfast,230.3326,OUT017,2007,Small,Tier 2,Supermarket Type1,1386.1956,18,Food,1.0479448899172463
FDV49,12.857645184135976,Low Fat,0.025702129,Canned,262.6226,OUT027,1985,Medium,Tier 3,Supermarket Type3,7136.7102,40,Food,0.9947223000543355
NCP02,7.105,Low Fat,0.075000682,Household,61.0562,OUT010,1998,Small,Tier 3,Grocery Store,296.281,27,Non-Consumable,1.4329842059875428
NCJ19,18.6,Low Fat,0.118419683,Others,58.3588,OUT045,2002,Small,Tier 2,Supermarket Type1,1545.9876,23,Non-Consumable,0.8828356678236337
FDW44,9.5,Regular,0.035151215,Fruits and Vegetables,171.8448,OUT046,1997,Small,Tier 1,Supermarket Type1,2556.672,28,Food,0.8979076027538627
FDU56,16.85,Low Fat,0.044414056,Fruits and Vegetables,182.4266,OUT046,1997,Small,Tier 1,Supermarket Type1,2028.6926,28,Food,1.500624386537974
FDZ58,17.85,Low Fat,0.052471995,Snack Foods,123.7072,OUT017,2007,Small,Tier 2,Supermarket Type1,2450.144,18,Food,0.9075006304009973
FDZ15,13.1,Low Fat,0.020853376,Dairy,117.4782,OUT013,1987,High,Tier 3,Supermarket Type1,1906.8512,38,Food,1.165003681318439
NCI06,11.3,Low Fat,0.047791878,Household,180.766,OUT049,1999,Medium,Tier 1,Supermarket Type1,5033.448,26,Non-Consumable,0.8697531916513075
FDD36,13.3,Low Fat,0.02136022,Baking Goods,120.4124,OUT018,2009,Medium,Tier 3,Supermarket Type2,1777.686,16,Food,0.8591774410001365
FDD56,15.2,Regular,0.103988736,Fruits and Vegetables,177.0054,OUT045,2002,Small,Tier 2,Supermarket Type1,3677.2134,23,Food,0.8993030545784569
FDX27,20.7,Regular,0.114581955,Dairy,94.3436,OUT018,2009,Medium,Tier 3,Supermarket Type2,945.436,16,Food,0.884086875347649
FDG50,7.405,Low Fat,0.02556185,Canned,89.7146,OUT010,1998,Small,Tier 3,Grocery Store,182.4292,27,Food,1.5243488067620166
FDU36,6.15,Low Fat,0.046459438,Baking Goods,100.5384,OUT018,2009,Medium,Tier 3,Supermarket Type2,1675.1528,16,Food,1.0404171272812355
FDJ15,11.35,Regular,0.023322478,Dairy,182.5608,OUT046,1997,Small,Tier 1,Supermarket Type1,3307.6944,28,Food,0.9995643014139333
FDG32,19.85,Low Fat,0.175962247,Fruits and Vegetables,223.0772,OUT035,2004,Small,Tier 2,Supermarket Type1,1779.0176,21,Food,0.9027414964142622
FDV15,12.857645184135976,Low Fat,0.255929096,Meat,103.3648,OUT019,1985,Small,Tier 1,Grocery Store,311.5944,40,Food,1.5546453671892402
FDS28,8.18,Regular,0.082333019,Frozen Foods,58.1588,OUT013,1987,High,Tier 3,Supermarket Type1,343.5528,38,Food,0.9981057018686348
FDU23,12.15,Low Fat,0.021757269,Breads,165.0184,OUT049,1999,Medium,Tier 1,Supermarket Type1,3302.368,26,Food,1.0438859506686504
DRI03,6.03,Low Fat,0.0226994,Dairy,176.4028,OUT035,2004,Small,Tier 2,Supermarket Type1,4250.4672,21,Drinks,1.1832817521362937
FDH28,15.85,Regular,0.110653377,Frozen Foods,36.9506,OUT017,2007,Small,Tier 2,Supermarket Type1,759.012,18,Food,1.0362257699089015
FDP16,18.6,Low Fat,0.065771529,Frozen Foods,245.7802,OUT010,1998,Small,Tier 3,Grocery Store,245.6802,27,Food,1.4720945637060021
NCQ29,12.0,Low Fat,0.0,Health and Hygiene,262.3278,OUT017,2007,Small,Tier 2,Supermarket Type1,1561.9668,18,Non-Consumable,0.0
NCH30,17.1,Low Fat,0.0,Household,114.686,OUT018,2009,Medium,Tier 3,Supermarket Type2,1358.232,16,Non-Consumable,0.0
FDU31,10.5,Regular,0.024991056,Fruits and Vegetables,217.9508,OUT046,1997,Small,Tier 1,Supermarket Type1,2821.6604,28,Food,0.9991523156535423
FDF04,17.5,Low Fat,0.013658248,Frozen Foods,256.3304,OUT049,1999,Medium,Tier 1,Supermarket Type1,6199.9296,26,Food,1.0319993905435687
FDZ20,16.1,Low Fat,0.034278413,Fruits and Vegetables,255.2356,OUT013,1987,High,Tier 3,Supermarket Type1,6867.0612,38,Food,1.0405271139148091
NCK05,20.1,Low Fat,0.0,Health and Hygiene,61.3536,OUT010,1998,Small,Tier 3,Grocery Store,183.7608,27,Non-Consumable,0.0
FDV23,12.857645184135976,Low Fat,0.185306514,Breads,125.6046,OUT019,1985,Small,Tier 1,Grocery Store,622.523,40,Food,1.5219827076711663
FDA07,7.55,Regular,0.051794958,Fruits and Vegetables,122.6072,OUT010,1998,Small,Tier 3,Grocery Store,122.5072,27,Food,1.5264714205555008
FDL03,19.25,Regular,0.027058066,Meat,194.811,OUT013,1987,High,Tier 3,Supermarket Type1,2749.754,38,Food,0.997953650465938
FDX04,19.6,Regular,0.041740902,Frozen Foods,49.2376,OUT018,2009,Medium,Tier 3,Supermarket Type2,958.752,16,Food,0.9260469388766938
FDV19,14.85,Regular,0.035400659,Fruits and Vegetables,161.9578,OUT018,2009,Medium,Tier 3,Supermarket Type2,1444.1202,16,Food,0.9056040902722098
FDP22,14.65,Regular,0.099535996,Snack Foods,52.2666,OUT018,2009,Medium,Tier 3,Supermarket Type2,615.1992,16,Food,1.2017340582721516
FDT34,9.3,Low Fat,0.175336471,Snack Foods,107.0964,OUT017,2007,Small,Tier 2,Supermarket Type1,1472.7496,18,Food,0.9157889107664672
FDZ26,12.857645184135976,Regular,0.143319995,Dairy,237.5222,OUT027,1985,Medium,Tier 3,Supermarket Type3,7170.666,40,Food,0.9172786755547658
NCM43,14.5,Low Fat,0.01950565,Others,163.921,OUT049,1999,Medium,Tier 1,Supermarket Type1,2446.815,26,Non-Consumable,0.8322085772438111
DRK35,8.365,Low Fat,0.071846495,Hard Drinks,37.9506,OUT046,1997,Small,Tier 1,Supermarket Type1,569.259,28,Drinks,0.8484576729319441
FDO20,12.85,Regular,0.0,Fruits and Vegetables,252.3382,OUT046,1997,Small,Tier 1,Supermarket Type1,4794.4258,28,Food,0.0
FDO22,13.5,Regular,0.017887238,Snack Foods,79.496,OUT049,1999,Medium,Tier 1,Supermarket Type1,1438.128,26,Food,1.048548333545998
FDM46,7.365,Low Fat,0.159967845,Snack Foods,94.712,OUT046,1997,Small,Tier 1,Supermarket Type1,1304.968,28,Food,1.000289858479208
FDO01,21.1,Regular,0.020718655,Breakfast,130.4994,OUT046,1997,Small,Tier 1,Supermarket Type1,2184.4898,28,Food,0.9994375579809097
NCX05,12.857645184135976,Low Fat,0.096592065,Health and Hygiene,117.4492,OUT027,1985,Medium,Tier 3,Supermarket Type3,1621.8888,40,Non-Consumable,0.8441979637386708
FDI46,9.5,Low Fat,0.074460855,Snack Foods,253.6724,OUT049,1999,Medium,Tier 1,Supermarket Type1,5033.448,26,Food,1.000991413745887
FDD11,12.85,Low Fat,0.030789914,Starchy Foods,254.904,OUT017,2007,Small,Tier 2,Supermarket Type1,3036.048,18,Food,1.5077270861732177
FDA32,14.0,Low Fat,0.030216783,Fruits and Vegetables,216.6192,OUT018,2009,Medium,Tier 3,Supermarket Type2,3020.0688,16,Food,0.9456687644650215
FDW32,18.35,Regular,0.094279004,Fruits and Vegetables,86.3882,OUT035,2004,Small,Tier 2,Supermarket Type1,1545.9876,21,Food,0.8302357105799038
FDX22,12.857645184135976,Regular,0.04022593,Snack Foods,210.9928,OUT019,1985,Small,Tier 1,Grocery Store,210.3928,40,Food,1.4735769312459734
FDQ47,7.155,Regular,0.168527463,Breads,33.6874,OUT045,2002,Small,Tier 2,Supermarket Type1,1023.3346,23,Food,0.881234731801937
FDT07,5.82,Regular,0.077304459,Fruits and Vegetables,257.633,OUT035,2004,Small,Tier 2,Supermarket Type1,4613.994,21,Food,1.027582457539299
NCQ43,17.75,Low Fat,0.0,Others,108.6912,OUT018,2009,Medium,Tier 3,Supermarket Type2,1201.1032,16,Non-Consumable,0.0
FDW07,18.0,Regular,0.142570104,Fruits and Vegetables,88.2514,OUT013,1987,High,Tier 3,Supermarket Type1,1505.3738,38,Food,0.9110130689252108
FDE35,7.06,Regular,0.043968652,Starchy Foods,57.6904,OUT049,1999,Medium,Tier 1,Supermarket Type1,585.904,26,Food,1.0708275271773497
FDC04,15.6,Low Fat,0.045076878,Dairy,241.3854,OUT045,2002,Small,Tier 2,Supermarket Type1,2900.2248,23,Food,0.8707707124598916
NCW53,12.857645184135976,Low Fat,0.030347404,Health and Hygiene,192.5162,OUT027,1985,Medium,Tier 3,Supermarket Type3,3078.6592,40,Non-Consumable,0.8978661165200661
NCG07,12.3,Low Fat,0.052492122,Household,191.053,OUT035,2004,Small,Tier 2,Supermarket Type1,3415.554,21,Non-Consumable,0.9029258502508857
FDQ03,15.0,Regular,0.077999504,Meat,238.0248,OUT035,2004,Small,Tier 2,Supermarket Type1,1896.1984,21,Food,1.052016674840079
FDV46,18.2,Low Fat,0.012597384,Snack Foods,141.218,OUT013,1987,High,Tier 3,Supermarket Type1,2936.178,38,Food,0.8866617535092116
NCM26,20.5,Low Fat,0.023179181,Others,154.034,OUT049,1999,Medium,Tier 1,Supermarket Type1,2450.144,26,Non-Consumable,0.8695141658390609
DRA59,8.27,Regular,0.128126825,Soft Drinks,183.6924,OUT049,1999,Medium,Tier 1,Supermarket Type1,1295.6468,26,Drinks,0.9510741584278752
FDW13,12.857645184135976,Low Fat,0.097410707,Canned,52.7324,OUT027,1985,Medium,Tier 3,Supermarket Type3,2492.7552,40,Food,0.8704928781138955
DRF27,8.93,Low Fat,0.028417272,Dairy,154.534,OUT046,1997,Small,Tier 1,Supermarket Type1,2603.278,28,Drinks,0.9136287533452517
FDT12,6.215,Regular,0.049902382,Baking Goods,225.8062,OUT017,2007,Small,Tier 2,Supermarket Type1,3159.8868,18,Food,0.9166284456797944
FDD40,20.25,Regular,0.014823358,Dairy,190.7162,OUT045,2002,Small,Tier 2,Supermarket Type1,1154.4972,23,Food,1.0024091252665006
FDN25,7.895,Regular,0.061424738,Breakfast,57.7588,OUT018,2009,Medium,Tier 3,Supermarket Type2,1145.176,16,Food,0.8722764477143424
FDE33,19.35,Regular,0.049594299,Fruits and Vegetables,77.0644,OUT013,1987,High,Tier 3,Supermarket Type1,2278.3676,38,Food,0.8298509264618822
NCL29,9.695,Low Fat,0.113939434,Health and Hygiene,160.2604,OUT046,1997,Small,Tier 1,Supermarket Type1,1901.5248,28,Non-Consumable,0.9116954542278541
NCO30,12.857645184135976,Low Fat,0.027532258,Household,185.0608,OUT019,1985,Small,Tier 1,Grocery Store,551.2824,40,Non-Consumable,1.5542369240713378
FDB16,8.21,Low Fat,0.045016894,Dairy,87.6198,OUT045,2002,Small,Tier 2,Supermarket Type1,1133.8574,23,Food,1.0015149459276989
FDF16,7.3,Low Fat,0.086307051,Frozen Foods,146.8076,OUT045,2002,Small,Tier 2,Supermarket Type1,1330.2684,23,Food,0.8502363506435557
FDL02,20.0,Regular,0.104083376,Canned,107.4622,OUT046,1997,Small,Tier 1,Supermarket Type1,3705.177,28,Food,0.8418228603134441
FDO13,7.865,Low Fat,0.061154604,Breakfast,165.3526,OUT049,1999,Medium,Tier 1,Supermarket Type1,1151.1682,26,Food,0.869514157641903
DRG27,12.857645184135976,Low Fat,0.184035253,Dairy,42.2138,OUT019,1985,Small,Tier 1,Grocery Store,40.6138,40,Drinks,1.841295586360466
FDX31,20.35,Regular,0.024815024,Fruits and Vegetables,234.0958,OUT010,1998,Small,Tier 3,Grocery Store,467.3916,27,Food,1.962076054469572
FDX11,16.0,Regular,0.106918052,Baking Goods,183.5634,OUT049,1999,Medium,Tier 1,Supermarket Type1,4725.8484,26,Food,1.0004483915722797
NCW41,18.0,Low Fat,0.0,Health and Hygiene,158.0604,OUT049,1999,Medium,Tier 1,Supermarket Type1,3327.6684,26,Non-Consumable,0.0
FDI52,18.7,Low Fat,0.105104552,Frozen Foods,121.7072,OUT018,2009,Medium,Tier 3,Supermarket Type2,1347.5792,16,Food,1.0020208563371917
FDN08,12.857645184135976,Regular,0.087936752,Fruits and Vegetables,115.9466,OUT027,1985,Medium,Tier 3,Supermarket Type3,4124.631,40,Food,1.0639669935326905
DRD15,10.6,Low Fat,0.056795923,Dairy,232.8642,OUT046,1997,Small,Tier 1,Supermarket Type1,3485.463,28,Drinks,0.8306409320508735
DRF01,5.655,Low Fat,0.176070535,Soft Drinks,144.0102,OUT017,2007,Small,Tier 2,Supermarket Type1,1749.7224,18,Drinks,1.0372548419131067
DRH15,12.857645184135976,Low Fat,0.19244045,Dairy,43.9428,OUT019,1985,Small,Tier 1,Grocery Store,131.8284,40,Drinks,1.8651364054928876
FDX59,10.195,Low Fat,0.051871718,Breads,35.3558,OUT018,2009,Medium,Tier 3,Supermarket Type2,237.6906,16,Food,1.003987857890026
FDO37,8.06,Low Fat,0.035780177,Breakfast,230.2326,OUT010,1998,Small,Tier 3,Grocery Store,693.0978,27,Food,1.744179076388018
FDY56,16.35,Regular,0.104463896,Fruits and Vegetables,227.1062,OUT010,1998,Small,Tier 3,Grocery Store,225.7062,27,Food,1.4199329963353085
FDR31,6.46,Regular,0.049162885,Fruits and Vegetables,146.9102,OUT046,1997,Small,Tier 1,Supermarket Type1,1895.5326,28,Food,0.8700568543833247
NCH54,13.5,Low Fat,0.072655379,Household,157.792,OUT035,2004,Small,Tier 2,Supermarket Type1,3994.8,21,Non-Consumable,0.8080686302326099
NCW06,16.2,Low Fat,0.050442528,Household,190.8162,OUT045,2002,Small,Tier 2,Supermarket Type1,2693.8268,23,Non-Consumable,1.0692740292519212
NCC18,19.1,Low Fat,0.177992139,Household,173.1422,OUT018,2009,Medium,Tier 3,Supermarket Type2,2931.5174,16,Non-Consumable,0.9251921430697305
DRJ23,12.857645184135976,Low Fat,0.0,Hard Drinks,188.1872,OUT027,1985,Medium,Tier 3,Supermarket Type3,3214.4824,40,Drinks,0.0
FDO16,5.48,Low Fat,0.015131684,Frozen Foods,83.025,OUT049,1999,Medium,Tier 1,Supermarket Type1,1414.825,26,Food,0.8814250995943205
FDB08,6.055,Low Fat,0.031151714,Fruits and Vegetables,158.7578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2085.9514,26,Food,1.2003191401702769
NCZ53,9.6,Low Fat,0.024456797,Health and Hygiene,186.6214,OUT013,1987,High,Tier 3,Supermarket Type1,3203.1638,38,Non-Consumable,0.8805182638796422
DRJ01,6.135,Low Fat,0.192540665,Soft Drinks,160.2236,OUT010,1998,Small,Tier 3,Grocery Store,322.2472,27,Drinks,1.5045652602517405
DRE48,8.43,Low Fat,0.01732573,Soft Drinks,197.9768,OUT046,1997,Small,Tier 1,Supermarket Type1,1182.4608,28,Drinks,1.1666204190458653
DRA59,8.27,Regular,0.127821472,Soft Drinks,185.9924,OUT013,1987,High,Tier 3,Supermarket Type1,555.2772,38,Drinks,0.9488075499522619
FDS27,10.195,Regular,0.012477512,Meat,197.111,OUT049,1999,Medium,Tier 1,Supermarket Type1,785.644,26,Food,0.903570431448634
NCW29,14.0,Low Fat,0.028980533,Health and Hygiene,129.531,OUT018,2009,Medium,Tier 3,Supermarket Type2,2077.296,16,Non-Consumable,0.8916537452409343
DRN35,8.01,Low Fat,0.070356805,Hard Drinks,36.8532,OUT049,1999,Medium,Tier 1,Supermarket Type1,755.0172,26,Drinks,0.8998153075906556
FDB09,16.25,Low Fat,0.057396092,Fruits and Vegetables,125.8046,OUT046,1997,Small,Tier 1,Supermarket Type1,747.0276,28,Food,0.8686119899873636
FDV59,13.35,Low Fat,0.048017962,Breads,219.6166,OUT035,2004,Small,Tier 2,Supermarket Type1,3483.4656,21,Food,1.069171510369097
FDD26,12.857645184135976,Regular,0.071806046,Canned,186.5924,OUT027,1985,Medium,Tier 3,Supermarket Type3,5182.5872,40,Food,0.8045292948297668
FDV55,17.75,Low Fat,0.05507343,Fruits and Vegetables,145.1444,OUT046,1997,Small,Tier 1,Supermarket Type1,1886.8772,28,Food,1.001097145285795
FDH48,13.5,Low Fat,0.0,Baking Goods,88.054,OUT013,1987,High,Tier 3,Supermarket Type1,1211.756,38,Food,0.0
FDM51,11.8,Regular,0.0,Meat,102.4674,OUT010,1998,Small,Tier 3,Grocery Store,203.7348,27,Food,0.0
DRG48,5.78,Low Fat,0.014577695,Soft Drinks,147.2102,OUT049,1999,Medium,Tier 1,Supermarket Type1,1895.5326,26,Drinks,1.00099141285485
FDP49,9.0,Regular,0.0,Breakfast,55.2614,OUT018,2009,Medium,Tier 3,Supermarket Type2,552.614,16,Food,0.0
FDB03,17.75,Regular,0.156831826,Dairy,241.0538,OUT046,1997,Small,Tier 1,Supermarket Type1,1201.769,28,Food,0.9990794370233619
FDL10,8.395,Low Fat,0.0,Snack Foods,98.7042,OUT013,1987,High,Tier 3,Supermarket Type1,892.8378,38,Food,0.0
FDJ32,12.857645184135976,Low Fat,0.057512481,Fruits and Vegetables,62.5536,OUT027,1985,Medium,Tier 3,Supermarket Type3,1592.5936,40,Food,0.9960655462870361
FDD11,12.85,Low Fat,0.0,Starchy Foods,253.004,OUT018,2009,Medium,Tier 3,Supermarket Type2,3795.06,16,Food,0.0
FDW13,8.5,Low Fat,0.098036903,Canned,51.5324,OUT049,1999,Medium,Tier 1,Supermarket Type1,882.8508,26,Food,0.8760887635672616
FDA32,14.0,Low Fat,0.0,Fruits and Vegetables,216.9192,OUT017,2007,Small,Tier 2,Supermarket Type1,6471.576,18,Food,0.0
DRQ35,9.3,Low Fat,0.042377219,Hard Drinks,123.7388,OUT045,2002,Small,Tier 2,Supermarket Type1,1609.9044,23,Drinks,1.0009628716428616
DRI37,15.85,Low Fat,0.107597879,Soft Drinks,58.7904,OUT046,1997,Small,Tier 1,Supermarket Type1,585.904,28,Drinks,0.8981717033215106
FDU38,10.8,Low Fat,0.082549896,Dairy,193.7504,OUT046,1997,Small,Tier 1,Supermarket Type1,4602.0096,28,Food,0.8309139371015978
FDJ07,7.26,Low Fat,0.02414202,Meat,117.415,OUT010,1998,Small,Tier 3,Grocery Store,466.06,27,Food,1.430996883040997
FDT38,18.7,Low Fat,0.057771828,Dairy,85.3566,OUT018,2009,Medium,Tier 3,Supermarket Type2,591.8962,16,Food,1.0015175941039056
FDX02,16.0,Low Fat,0.057292529,Dairy,224.3404,OUT018,2009,Medium,Tier 3,Supermarket Type2,4500.808,16,Food,1.0033079770066813
NCN18,8.895,Low Fat,0.124610886,Household,113.1544,OUT013,1987,High,Tier 3,Supermarket Type1,4250.4672,38,Non-Consumable,1.248826506289928
FDQ13,11.1,Low Fat,0.010663189,Canned,82.3908,OUT045,2002,Small,Tier 2,Supermarket Type1,1342.2528,23,Food,0.8908776638114426
DRP35,18.85,Low Fat,0.091237452,Hard Drinks,128.9336,OUT018,2009,Medium,Tier 3,Supermarket Type2,1278.336,16,Drinks,0.9177307742151002
DRK47,7.905,Low Fat,0.064325351,Hard Drinks,230.2694,OUT018,2009,Medium,Tier 3,Supermarket Type2,3197.1716,16,Drinks,1.0027050519862906
DRI47,14.7,Low Fat,0.020920179,Hard Drinks,143.8128,OUT046,1997,Small,Tier 1,Supermarket Type1,3020.0688,28,Drinks,0.8984185027907888
FDK20,12.6,Regular,0.041641933,Fruits and Vegetables,121.1072,OUT045,2002,Small,Tier 2,Supermarket Type1,980.0576,23,Food,1.032572620438184
FDC34,16.0,Regular,0.173462841,Snack Foods,157.6972,OUT018,2009,Medium,Tier 3,Supermarket Type2,2960.1468,16,Food,0.891493535604658
FDI15,12.857645184135976,Low Fat,0.24749009,Dairy,263.1884,OUT019,1985,Small,Tier 1,Grocery Store,529.9768,40,Food,1.825247925793702
FDG05,12.857645184135976,Regular,0.087421738,Frozen Foods,154.463,OUT027,1985,Medium,Tier 3,Supermarket Type3,2972.797,40,Food,1.3281226192860314
FDK34,13.35,Low Fat,0.038744606,Snack Foods,239.3564,OUT017,2007,Small,Tier 2,Supermarket Type1,3098.6332,18,Food,1.2063484182318769
FDX50,20.1,Low Fat,0.124910635,Dairy,109.6228,OUT010,1998,Small,Tier 3,Grocery Store,110.5228,27,Food,1.542723430047481
FDP56,8.185,Low Fat,0.046673494,Fruits and Vegetables,48.4692,OUT018,2009,Medium,Tier 3,Supermarket Type2,591.2304,16,Food,1.002375505798786
NCX54,9.195,Low Fat,0.048134591,Household,107.7622,OUT049,1999,Medium,Tier 1,Supermarket Type1,529.311,26,Non-Consumable,0.913112894416998
FDI20,19.1,Low Fat,0.038720852,Fruits and Vegetables,210.8586,OUT018,2009,Medium,Tier 3,Supermarket Type2,6331.758,16,Food,0.8342359168862002
FDH33,12.85,Low Fat,0.12241394,Snack Foods,42.9428,OUT017,2007,Small,Tier 2,Supermarket Type1,703.0848,18,Food,1.0362257729285678
NCO29,11.15,Low Fat,0.032321608,Health and Hygiene,165.6526,OUT045,2002,Small,Tier 2,Supermarket Type1,1315.6208,23,Non-Consumable,1.0009628833432083
FDK22,9.8,Low Fat,0.026139404,Snack Foods,216.785,OUT045,2002,Small,Tier 2,Supermarket Type1,1947.465,23,Food,0.8828650972583529
DRO47,10.195,Low Fat,0.0,Hard Drinks,114.086,OUT046,1997,Small,Tier 1,Supermarket Type1,1810.976,28,Drinks,0.0
FDT19,12.857645184135976,Regular,0.144338493,Fruits and Vegetables,172.108,OUT027,1985,Medium,Tier 3,Supermarket Type3,4327.7,40,Food,0.9947632069099509
FDY25,12.0,Low Fat,0.034166609,Canned,181.2976,OUT017,2007,Small,Tier 2,Supermarket Type1,5070.7328,18,Food,1.0048414282848404
FDS44,12.857645184135976,Regular,0.27321283,Fruits and Vegetables,240.9538,OUT019,1985,Small,Tier 1,Grocery Store,480.7076,40,Food,1.5546453650725265
FDJ21,16.7,Regular,0.03858813,Snack Foods,144.6102,OUT049,1999,Medium,Tier 1,Supermarket Type1,3353.6346,26,Food,1.0004630917065471
FDO40,17.1,Low Fat,0.032628111,Frozen Foods,148.7392,OUT046,1997,Small,Tier 1,Supermarket Type1,1640.5312,28,Food,0.8981717073488799
FDL36,12.857645184135976,Low Fat,0.133198355,Baking Goods,91.083,OUT019,1985,Small,Tier 1,Grocery Store,89.883,40,Food,1.4533260522523865
